"","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_forewing","larval5thinstar_forewing","larval5thinstar_forewing","larval5thinstar_forewing","embryo3hrs_embryo","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_T1-leg","embryo3hrs_embryo","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","larval5thinstar_T1-leg","larval5thinstar_T1-leg","larval5thinstar_T1-leg","larval5thinstar_T1-leg","embryo12hrs_embryo","embryo12hrs_embryo","larval5thinstar_horn","larval5thinstar_horn","larval5thinstar_horn","larval5thinstar_horn","embryo12hrs_embryo","embryo12hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo3hrs_embryo","embryo3hrs_embryo"
"Mad",5.71617646785155,5.64599956815468,5.95235524334922,5.43974006730411,6.67963766631534,6.61991759723911,6.80441893901504,6.25534979735642,6.23410068088159,5.13613813363131,4.68982601321735,5.24067631306565,5.96496894810916,5.35262998681714,6.40057817041785,5.75612564402899,3.77328586262907,3.77328586262907,6.41931929560925,5.57012296564922,3.77328586262907,3.77328586262907,3.77328586262907,4.70213829182296,3.77328586262907,3.77328586262907,4.49230109395198,5.02258354602279,5.27296194663192,6.09730457254793,6.52171624254978,5.9801768261639,5.77698849416911,6.1683982727073,6.27747847727419,6.78016185095068,6.41840391389207,6.77061353090069,6.59424575723547,6.62180190660579,6.31708248342262,6.19737203265245,6.38156572504577
"Max",6.74759065655158,5.99361309607669,6.90483038631807,5.92893113907246,7.72320795537337,7.68130895517837,7.77850205180124,7.39743488960862,6.02836480701974,3.77328586262907,6.03897096485621,5.80879798881412,5.03740034576083,7.15723580833593,6.22161280100353,6.11144630489221,3.77328586262907,5.01359860825225,6.18591088792149,3.77328586262907,3.77328586262907,5.87058884366001,3.77328586262907,4.71866539222653,3.77328586262907,5.26074076668987,4.62064980889368,5.50304313467742,5.42224328510571,5.98250740587742,6.59931016556346,7.28998759913297,7.13606023492606,7.28335309087351,7.10888546979662,6.95590755706424,6.4948200344821,6.01323458889451,6.42152884469666,6.71163996100061,6.598517597057,6.14461360531735,6.08978829957958
"MBD-R2",9.86561007440081,10.077857017086,10.0099735737235,9.96005618303435,9.50994604737242,9.70040070042006,9.59273068861757,9.42194217587713,8.3831222160524,9.54039231122797,9.26093301359118,9.78726603377708,9.72513706772961,9.4941199898846,9.39331411554818,9.47775075275304,9.05572625629129,9.20443479805527,8.53002803453061,9.11856850237014,9.01700756286129,9.37006379580758,9.39500298384272,9.51751073570407,9.58388383307462,9.05385975646802,9.44541714135979,9.43747833316553,9.43566372282582,9.55330828915864,9.71296056072345,9.64470842337278,9.74452722243245,9.71518884375707,9.71321813031375,9.86501894680476,9.74308346934328,8.81756390818387,9.92318799118594,9.76501951713355,9.980345629718,8.49603869926594,7.90645860791414
"Med",6.36444939713549,6.24442600182373,6.4076175627585,5.64303499002657,6.01087325813406,6.13734632050274,6.15779161892617,5.66779402519615,6.37846679097888,6.30708265603565,6.87090420998887,6.11234299724891,6.41053656732551,5.97273440277121,5.72083972078707,6.97302151579433,4.66723369154864,5.03742493601297,6.41449502579115,5.72218472094585,5.91091430169566,6.7565118877924,4.91060409988139,4.94574283213822,5.38471069641464,5.63793932941303,4.59482977016582,5.47963992483897,4.96922991772455,6.3125039529925,6.91088517830585,6.62999628696091,6.1715743162001,6.30290205667082,6.61607456175701,6.68662457898482,6.9601178392865,7.15468519628614,6.87419060028035,6.76592020566599,6.66550726825496,6.54659341974886,6.66595909978704
"Mef2",7.66374509350132,7.77761720860785,7.618031966476,6.66394304634332,7.55379439598271,7.67139533992955,7.42551495728801,7.21889078592029,3.96688744109277,7.46121198527524,7.43003918293584,7.12839933447172,7.52022834822796,7.96224769529301,7.86256847367998,8.13496515355352,7.01545467082833,6.75967239708025,4.79219654172743,5.73422633240686,5.52606557284515,5.97325902113483,3.77328586262907,5.53729490973999,3.77328586262907,5.4136777821847,5.35750381637544,6.0978730870583,5.60323366827086,6.48442013568689,6.69144717639721,8.11764148597346,7.91745507460636,7.96163434887756,8.00479441417789,7.90752860680014,6.33178219841238,7.66126860987717,8.46248899076639,8.19437102259363,8.21060880747485,5.24491163738307,4.04716236266082
"MEP-1",7.33752934160501,7.32504164669492,7.66610109058683,7.38322390331035,7.02223755762244,7.27696414897632,6.81583167436399,7.46161393701223,8.34795160269655,8.15670511839103,8.64375295724898,7.9057715394912,7.80118523097203,7.41678531153334,7.98676501821321,6.75365533104606,8.65438766804365,8.26820965400109,8.5016177289437,8.49194038992167,8.65784954453157,8.94775362524278,9.11836805900864,8.79713995761862,8.56485781682848,8.41542664831052,8.4969102931445,8.58001283801522,8.57089855263826,7.68847279308832,7.2891039595417,7.41586944617748,7.4063674348931,7.47374141390806,7.29299261644365,7.37695283387549,7.31331959852222,7.4147733976081,7.76099993479349,7.62289023957028,7.70969034936558,8.42518918326481,8.64695586242081
"Mes2",8.86529724733399,8.73904842468412,8.87772806713712,9.02207113720421,9.15339331782415,9.22893889034485,9.16867057932211,9.3232102310525,8.91805947433025,8.58278098005776,9.14853892635186,9.24261570028419,8.93427771124673,8.9244526613733,9.01673872368922,8.98395873068196,9.47425586739181,9.64779811861991,9.07866708198779,9.39480720800013,9.1383038864031,9.22048839205417,9.76469447742768,9.61534622268414,9.52250720045374,9.08928179411605,9.09841883953113,9.38222966567594,9.1620077184853,9.24066495777399,8.70589903934562,8.39001892657627,8.13026864394718,8.09988093155627,8.33408325023585,8.70303825374956,8.71455601535858,8.63304346686887,8.54159517034983,8.62296884225987,8.72902422369241,9.03132518146746,8.70220708960293
"mid",6.05669737910787,6.41559161844536,5.52545235869128,6.42079187157311,3.77328586262907,4.20137129627747,3.77328586262907,4.22603645975519,4.35433453236514,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.8299912200955,3.77328586262907,5.2960712776443,8.91852075346811,8.5725945538625,4.43515634719,7.90028108966201,8.19010627909583,3.77328586262907,4.53476091299186,4.67545919831798,3.77328586262907,7.82045766805288,7.44967707063795,8.45647714607632,8.41902112689234,5.41363480913343,5.39642175985456,3.77328586262907,4.3798786194785,4.5123818890214,3.77328586262907,5.75398107693282,5.41085937969745,5.6640320385955,5.96418875290848,6.09794820474804,6.1348447410384,4.52579452779925,4.44405810679115
"mip120",7.28495528011095,7.19079244483278,7.32868248316755,6.97590516140467,7.49061942841968,7.53221594067333,7.6046761040391,7.68843733043944,7.93234365392917,6.30062886365057,6.97711755596516,7.06615913578427,6.28411027894702,6.8122398500771,6.47847842401803,6.58951404804796,5.49583454926977,6.24126282949349,8.14897411337584,4.65557089285081,5.69093664620521,5.29801909945974,6.02450021700692,6.27325236236206,5.55833304729527,5.39360952163118,5.20195959698146,6.26217823876963,5.98245858205015,7.31722766356454,8.0623181932212,6.90308164019281,6.98815015996925,6.76092419361574,7.12749233863318,8.07719890171945,7.71954318200594,7.37930325416375,8.00226704487366,7.72174227917786,7.79009625721943,8.00000198063863,7.9930180837582
"mirr",4.17727831872192,4.32470931921184,3.77328586262907,3.77328586262907,6.03150579044227,6.09206000551279,5.88553858233481,5.57914423792002,4.27800946889238,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.34370162864571,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.14710480712332,3.77328586262907,5.52101161594554,4.78816242859967,7.47972914829004,7.29786735685687,7.35600859946521,7.45935966102724,5.70379948514898,5.03090711866669,6.49455972034563,7.03521636005502,6.73946273180329,6.60479470105586,4.61958588941653,4.27715578207143
"Mitf",5.35715570976815,5.48443952379036,5.19446610738139,4.99273964451264,5.26849324760119,5.24137153543237,5.38864087931455,5.33161178232959,6.81537429114772,4.7546231645547,3.77328586262907,3.77328586262907,3.77328586262907,5.01833168579795,3.77328586262907,4.56929083024715,3.77328586262907,3.77328586262907,6.70156232154137,4.61900786968595,3.77328586262907,3.77328586262907,5.45241178467495,3.77328586262907,5.49690686270722,3.77328586262907,4.36387594928616,4.97587489116997,4.88908536169274,4.94141308011856,5.07446968204081,5.72684449564027,5.42445559617776,5.00965520627871,5.75479922292013,4.94982128512867,4.64781188225204,4.81767939717399,4.74260021575991,4.77207165100936,4.83149298751145,6.56093741948818,6.7270539154118
"Mnt",6.49030609404589,6.51112358230805,6.10398992105666,6.00737231795607,7.86801282303634,8.20657562931346,8.18016947734764,7.56233615984909,7.52197387533625,5.64430794078605,3.77328586262907,5.72959200940572,6.44615319992298,6.79060083096932,6.44942784970419,7.06966591195374,5.92523883421714,5.29000837238443,7.44777913626522,5.97878377103209,5.64890106593182,5.12950656507208,6.8454226677531,5.89508867199315,4.9985816017601,5.28823715683471,5.49480794616225,5.43994765657179,5.6828397709628,6.87163101836075,7.12289586913027,7.25850288658843,6.95831081445586,7.14958288322682,7.16325733721643,7.06303404637134,6.5571400613253,7.43862167700574,7.49307666953454,7.24513766487958,7.19624208745333,7.50308028713175,7.70011981178944
"Mondo",8.97534428208402,9.17296530365129,8.61885725264899,9.01008287005271,7.96300903267486,7.94635918176619,7.92363396488123,7.91796238475154,8.40958962724436,8.16938027785018,8.14911582259902,7.41168068471255,7.87038639322567,8.6769456231313,9.10433283580458,8.3612534175226,6.65572778045308,6.82844905095036,8.38563461789957,7.41950537215803,6.84044898285426,8.04389121804448,7.93809098393416,7.34868343638317,7.76424813623424,7.73038693041282,7.90860188643583,7.83957888027815,7.79716100288988,8.00376824424442,7.99523172031247,8.90439308741967,8.82539750522033,8.82467345686246,8.71920159201893,7.91607351626171,8.32237721227486,7.05432939052701,8.29142915173566,8.06545039909844,8.3635125400348,8.39016691483257,7.88826725091901
"mor",9.44567536342209,9.31734776334866,9.06601005427243,8.65956424422743,10.3145265332197,10.450175518852,10.4458469240166,10.1817991402331,8.19130535090376,7.66644310669865,8.16645829954093,7.44278614440817,7.56020140278157,9.21833709415246,9.20516121235788,8.8482396755581,6.91021639887803,7.78785982547483,8.29774546809748,7.1870440087603,7.96382937812953,7.24348474368727,7.53949775729076,7.09400175163545,7.06192742623028,7.60805962652564,7.70295524479177,8.16640842162533,7.99063260654697,8.5568588230722,9.07582999346829,9.5688905881298,9.42671780454222,9.41292611599801,9.65220608126143,9.76249018544472,8.87406648935193,9.73264418291678,10.3797011032473,10.1360390275562,10.1591869155208,8.43359686982985,8.26823620842094
"mTerf3",6.4556931298049,6.48006715243079,7.48732466424918,6.94968950335547,7.4772849872834,7.4239873574145,7.56377830031644,7.58609844461052,7.56489583369641,6.14267183233681,7.58644510430787,8.12420933207102,6.66979524715233,7.51677721322468,7.45936046708502,6.3683419521213,8.53957435049037,7.83477786003425,7.53558168060707,8.3704833305792,8.20306031777399,7.44618442056044,8.14533893215508,7.334474961405,7.6879808362293,7.90140933748059,8.09691582247252,7.89807343430911,8.12126315165264,6.8539909457213,6.82389831214223,7.54886675913578,7.6981012543196,7.62137515990098,7.61302857609717,6.57213530990206,6.7446089785562,7.00881600998638,7.10798708017628,7.12225566582896,7.0366536125506,7.55958677160723,7.48799186195715
"MTF-1",7.96375767861489,7.57027052830341,7.84577001357854,7.79705127745852,7.3480498316633,7.36502165369804,7.15868741766282,7.00238087703439,7.51469199472646,6.3930430249286,5.86153697397909,6.8115761561676,7.18175348817309,6.90601964027446,6.93439809691635,7.07503953598168,6.00526640889811,5.9089596900398,7.84835796005646,5.56502154892982,4.82322578360204,3.77328586262907,5.4442592166439,5.54363121543832,5.48294305735469,6.11352710025418,6.27819844078679,6.2510671352994,6.14682679762318,6.40447500009899,6.69793695081836,8.0219477990323,7.97360633160688,8.12915661526259,7.9977262339205,6.73165289041299,7.06350748384972,6.39808743915004,6.7594190807879,6.40603121515492,6.73507407007856,7.67898126550468,7.09738359605259
"Myb",6.77276827086696,6.83958560713107,7.05420566018358,6.70110907802395,8.91029428326867,8.95259391497803,8.87353840008861,8.61160810861224,8.93340617450681,5.86269129810068,5.55324651576868,6.95318778052048,6.72367422181405,7.69281283115946,8.14343201042543,8.09338850465421,5.45217702722328,5.26577315608154,9.09240197094476,5.42357165549598,3.77328586262907,7.05267359427236,6.59706675977828,6.5489355390916,5.87105944893514,5.2792127546454,5.73408226872686,6.29702728590233,6.18182843674362,7.90134098920747,8.45167454309767,6.95896803676982,6.83999025356458,7.02593756537819,6.91705102379693,8.6815034023224,8.25649934583628,8.90321552955222,9.4757860075893,9.28876178179468,9.32054170242946,9.01275292913784,8.89765270025973
"Myc",6.57536262075874,6.38466464938016,6.67763164046248,6.0854136415958,9.74867553447397,9.79303008682346,9.70854136344956,9.60879292953699,5.44977147658996,5.64762523668815,4.70070969726454,5.46902912237185,4.67782836844987,6.07853859267628,5.56973898959413,6.39526870603774,5.43975730319209,5.47306803441517,5.45598037480016,4.96554103196273,3.77328586262907,3.77328586262907,4.88311397736039,4.44462343765863,3.77328586262907,6.01206457805999,5.1390812063129,6.02979076760891,5.92307978208606,6.8738761479959,7.69929160398033,6.74317674183127,6.28764320712335,6.25959940585434,6.24264680303942,8.02125813526361,7.61228443084578,5.87141069885262,6.72833652911226,6.12061752693339,6.33294166157211,5.32979078893128,5.52920349975347
"nau",8.18621556192648,8.89096507602019,8.06087812818235,8.62862847420494,3.77328586262907,3.77328586262907,4.03066058360791,3.77328586262907,3.77328586262907,3.77328586262907,4.70094652757583,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.00814066753956,4.03841750527233,4.96579829972356,4.8455852234407,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,8.54424737817439,8.69950065270992,8.11640100038523,8.38758049629627,4.57950163049172,4.00747316179571,4.69254387762593,5.19735472976801,5.19075349293895,4.90119880856816,3.77328586262907,4.102196269504,4.35504880324087,4.00293210613078,4.35699799591941,4.38024396753838,3.77328586262907,3.96180501987847
"nerfin-1",3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.30817601163752,4.13309852330302,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.82505521626397,6.40309694412412,6.42003137498472,4.97370331943289,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.76640749943276,5.10051539272066,5.4478377752454,3.77328586262907,3.77328586262907,3.77328586262907,4.14475313373431,3.77328586262907,4.59762623882968,4.6833581490489,4.52814588830765,4.20596026541298,4.32153523712213,4.45044806796135,5.20094741111788,4.30353168373356,5.69053457861818,6.82765165570742,6.50416667820678,6.64699594456113,4.50455130579754,3.96562992056428
"net",6.39070745233253,6.5876879325237,6.67721255047876,6.43368056482572,7.84329526220284,7.91854000511457,7.81721281994141,7.68965036136755,4.23907954837746,6.96079874091036,6.26174764770722,7.33271782446077,7.44481869407308,7.14009398472246,6.48062256325236,7.41782138561835,6.12769666066115,6.96521664421268,4.10205200626879,6.75815317031402,6.23064524766772,6.71866634231187,5.84392737494018,5.2138072095694,5.50630494250808,6.2878189095501,6.99759134603969,6.9733080912975,6.74674202894157,6.42647284325054,6.58961795534955,6.57735151240702,6.41371771837983,6.6515496894946,7.0460772573922,6.9337379109582,6.84201671150431,6.5958197092838,7.4061557179815,7.13144693310001,7.26986976147547,4.71741769059434,4.39993956126722
"Neu2",6.42177111283954,7.35007545098988,6.33732365853831,6.740848149712,6.06204097254869,5.92931577258754,7.34609439522171,6.89918840777313,7.51160681009748,5.61155275446203,6.86319172783521,4.96533126642586,7.35803535727431,6.13499811064116,5.72792781109617,5.90853098398805,4.80053701837412,4.38333821323054,6.88874684685225,5.05915568536278,4.29865344588097,7.56551784387052,6.72887536797446,4.7886789039407,4.56102604461151,4.0708652034485,4.27414712172473,6.93652325102835,5.19467275017256,6.95414951214485,6.77287909488686,7.09370488109877,7.52818515841363,5.41929889374092,5.51140494434843,6.40805072014995,6.70608430051506,6.60698677231568,6.61802172718183,6.53125505137609,6.62047032746072,7.64470433374571,7.14211926628905
"Nf-YA",8.32246207545921,8.37800667778692,8.1703003846154,7.82922818554034,6.88896190249034,6.89614543503862,6.96336652402689,6.75490637562402,7.96213664359958,6.1865317835667,5.69830731596097,5.23299940651081,5.93844197385415,6.00481064375181,6.43939287842597,6.43986543053704,6.54599271822331,4.6676349177021,8.0030644267184,6.07443828474835,5.57026790602336,3.77328586262907,4.89389299676134,5.72172343125095,5.78260818960051,6.43031995126941,6.26765282196196,6.08770287098146,6.39005147765645,6.23202571337203,6.47931046900925,7.71496664054933,7.72019483796852,7.63463526169078,7.60112970823065,6.73120151850468,6.64760426240641,6.89080958605748,7.05381421804671,6.83003913709845,7.11127894381756,7.95624087410117,7.49395200078588
"NFAT",7.72559727505112,7.46795495825459,7.33664427307888,6.29985170356461,6.95709942488632,7.07936381751063,7.09717372274646,6.57388502563462,5.91196894281059,6.87556551646634,6.45198385901927,6.99602233673148,5.01815776308555,7.11186977820629,6.75311833503404,7.57001531507088,5.88259110993515,4.98571593149972,5.98971225455039,6.08045793734766,5.95776563644964,5.86694914800053,5.2827119619588,5.54336866693456,5.62660507757901,5.25219159464326,4.77534304336954,5.27312547455484,5.26556359751078,5.5225072997346,6.27266122246102,8.30512738721389,7.81645058946521,8.07976780469267,7.93946405203849,6.20588646916437,5.71083315203282,6.37590102625476,6.63223104286865,6.36363222857477,6.63145788035802,6.01714503699929,6.19374958368014
